,C1_corr,C1_pval,C1_qval,C1_ci_low,C1_ci_high,C5_1_corr,C5_1_pval,C5_1_qval,C5_1_ci_low,C5_1_ci_high
PF3D7_0703700,-0.056718675096238486,0.0001277085888813003,0.00024590623190670364,-0.08561952740838995,-0.027722453721991173,0.05671440653753961,0.00012785864722310587,0.00024605926012759527,0.027718174678639153,0.08561527646538665
PF3D7_1233000,-0.05700241563586487,0.00011809772414590426,0.0002279740298031898,-0.08590209463416403,-0.028006893582779673,0.056998641673162,0.00011822095828633686,0.00022821191909197104,0.028003110287767283,0.08589833630792615
PF3D7_1321700,-0.05723097183997603,0.00011085617009962426,0.00021407738273567298,-0.08612970233994387,-0.028236016512502467,0.0572165843680681,0.00011129938375426702,0.0002149332847490058,0.028221593275707925,0.08611537466438907
PF3D7_0318600,-0.057375557376380545,0.00010649358732891898,0.00020596967815177046,-0.08627368629490713,-0.028380962135057742,0.05737213388901176,0.00010659498573320885,0.00020616579321579005,0.028377530107497988,0.08627027706569974
PF3D7_1438000,-0.057413683383474697,0.0001053704851123673,0.00020387604656089882,-0.08631165346883288,-0.02841918329703428,0.057398765492593276,0.00010580859389072113,0.0002047237211786929,0.028404228163986495,0.08629679773596828
PF3D7_1120300,-0.05747183053581339,0.00010367909845738445,0.0002006808311444707,-0.08636955821816535,-0.02847747573628145,0.05746863109073268,0.00010377149423439976,0.00020085967202562762,0.028474268291916457,0.0863663721159608
PF3D7_1222400,-0.057487431609281915,0.00010322967071006452,0.00019988800821520598,-0.0863850942208854,-0.028493115824262196,0.05746893749023011,0.00010376264245676738,0.00020085967202562762,0.028474575457451093,0.08636667723768394
PF3D7_0628900,-0.05754155709552936,0.00010168465900655963,0.0001971244895920907,-0.08643899384537598,-0.028547376775324162,0.05753212876505105,0.00010195221196758808,0.00019764316410402652,0.02853792483540916,0.08642960487080932
PF3D7_0530400,-0.05756358208041644,0.0001010622228217851,0.0001959935457274109,-0.08646092687316181,-0.028569456933072408,0.057556952738253536,0.00010124919188320871,0.00019635614144583634,0.028562810981348406,0.08645432521228881
PF3D7_1147800.1,-0.057570822120448645,0.00010085840226543594,0.00019567387745273406,-0.08646813667899249,-0.028576715115674115,0.05757552105493233,0.00010072632615767453,0.0001954176385718471,0.028581425826693607,0.08647281598923948
PF3D7_0529700,-0.05759582065766838,0.00010015762462508201,0.00019438945011341326,-0.08649303079976216,-0.02860177631937936,0.05759241846872655,0.000100252726502217,0.00019457402719049775,0.028598365599666765,0.08648964282355287
PF3D7_1003800,-0.057625278654848344,9.933773304597971e-05,0.00019287275905523102,-0.08652236570744676,-0.028631308208829774,0.05762081707683845,9.946150191564617e-05,0.00019311306696890836,0.028626835436170884,0.08651792277524756
PF3D7_1432300,-0.05763162987087681,9.916179430676378e-05,0.00019260566781178305,-0.08652869037851339,-0.028637675362844676,0.05763134572213249,9.916965938944669e-05,0.0001926209444565143,0.028637390500996264,0.08652840741742096
PF3D7_1363000,-0.05773839218014963,9.624796848226894e-05,0.00018701841030294535,-0.08663500612513249,-0.02874470593776159,0.05773038287790499,9.646372859901111e-05,0.00018743765150539557,0.028736676487177044,0.08662703034682831
PF3D7_1327500,-0.057763187246532205,9.558290586087427e-05,0.000185942094773538,-0.08665969738516659,-0.028769563402765527,0.05775906736619302,9.569310953786669e-05,0.00018615647936843138,0.02876543315195811,0.08665559475546533
PF3D7_1407600,-0.05788560340527411,9.236250201111536e-05,0.0001798864561869569,-0.08678160051945909,-0.028892288156404877,0.057880815367066414,9.248651229516856e-05,0.00018012798029082305,0.028887488031762536,0.08677683256333261
PF3D7_1454600,-0.057963710086865614,9.036157258664464e-05,0.00017619453489214041,-0.086859379417584,-0.028970592191354297,0.057962613898818405,9.03893692567682e-05,0.00017638578705276813,0.02896949323108983,0.08685828783225039
PF3D7_0502400,-0.05797297459360514,9.012696931009539e-05,0.0001758737398784482,-0.0868686050214099,-0.02897988013047313,0.05795010661621995,9.070709570586458e-05,0.00017679957799912014,0.02895695432301862,0.08684583306076532
PF3D7_0812000,-0.05804214727201077,8.839341361730007e-05,0.00017262511398647044,-0.08693748707776007,-0.029049227923051733,0.05804097824151037,8.842244763799891e-05,0.00017261464982307138,0.0290480559307723,0.08693632296111903
PF3D7_0619800,-0.05808847422578472,8.725005866971952e-05,0.00017045856148825315,-0.086983619239012,-0.0290956723119308,0.058078230373657835,8.750166899286103e-05,0.00017095012716043968,0.029085402481681802,0.08697341847023105
PF3D7_0213400,-0.05810034851414743,8.695925650887496e-05,0.0001700227925274809,-0.08699544357919686,-0.029107576720816025,0.05809809649107121,8.701433827928985e-05,0.00017013048843932832,0.029105318984587653,0.08699320102968862
PF3D7_1109900,-0.05810999065710274,8.672379341748307e-05,0.00016962849538672934,-0.08700504515731323,-0.029117243328246358,0.058102059112781164,8.691743933547259e-05,0.00017000725955757477,0.02910929165926119,0.08699714698167292
PF3D7_0414900,-0.05811602804074468,8.657666596849391e-05,0.00016940673937460856,-0.08701105713873408,-0.029123296032968104,0.058115026936510404,8.660104596878208e-05,0.00016945444433423673,0.029122292388082692,0.08701006024677974
PF3D7_0705600,-0.058123201626936474,8.640215639174239e-05,0.00016913121019116812,-0.08701820053940974,-0.029130487826347005,0.058117008338993824,8.655279894014597e-05,0.00016942609121707982,0.029124278819122593,0.08701203331219119
PF3D7_1418100,-0.058152685284265766,8.568839929416328e-05,0.00016786497894512314,-0.08704756010214663,-0.029160046347289848,0.058148984466173136,8.577768417646149e-05,0.00016803988949323193,0.02915633612945889,0.08704387486328588
PF3D7_0406000,-0.05816574213046824,8.53740941846896e-05,0.00016731455631118983,-0.08706056197698668,-0.0291731363630648,0.05816218147112534,8.545969841403708e-05,0.00016748232188209766,0.02916956665724756,0.08705701630955211
PF3D7_1459500,-0.05826208831764574,8.308828187221458e-05,0.00016302583530752345,-0.08715650222734951,-0.029269727615219593,0.05825180439576303,8.332948309328074e-05,0.0001634990913390055,0.029259417509466805,0.0871462616604191
PF3D7_1104100,-0.058275627718133195,8.277173163645117e-05,0.00016246825228132515,-0.08716998453912739,-0.029283301497751088,0.05826860507978765,8.293577794358384e-05,0.00016279025009732,0.029276260972867906,0.08716299151296816
PF3D7_1312400,-0.058301098011526394,8.217932310326655e-05,0.00016136855346451286,-0.08719534740866774,-0.029308836687675543,0.05831206996268498,8.192536504383884e-05,0.0001609328403737875,0.029319836606262004,0.08720627307283353
PF3D7_1136400,-0.058363213941710894,8.075133281459309e-05,0.00015881306402681925,-0.0872572012007978,-0.02937111104359205,0.058354267137902704,8.0955556754122e-05,0.00015921470977622973,0.029362141407223496,0.08724829216750683
PF3D7_1032700,-0.058417584085488035,7.952068380881335e-05,0.00015663827002999772,-0.08731134171199369,-0.029425620042306522,0.0584146924020905,7.95856873259139e-05,0.00015670481156875707,0.029422720969548948,0.08730846224593343
PF3D7_0523600,-0.05851447135430643,7.737148549829933e-05,0.000152524542700693,-0.08740781935384513,-0.029522755177206872,0.058514828633000344,7.736366273690931e-05,0.0001525113594328019,0.02952311337093791,0.08740817512100742
PF3D7_1110200,-0.05859186435579739,7.569427990382798e-05,0.00014933553098950966,-0.08748488475823497,-0.02960034656611062,0.058591757718109976,7.569656705516197e-05,0.00014934004325859194,0.029600239654830274,0.08748477857217253
PF3D7_1009300,-0.05864573024585852,7.454728365271444e-05,0.00014713048236451976,-0.0875385224350653,-0.029654350740951147,0.05863765290946405,7.471822544032752e-05,0.00014746786216476753,0.02964625265759167,0.08753047933054155
PF3D7_1441000,-0.058654977061194304,7.435204588326645e-05,0.00014680287894890413,-0.08754773005763665,-0.029663621311778104,0.05864999175531995,7.44572457772171e-05,0.00014701058873164933,0.029658623197805507,0.08754276588266877
PF3D7_0104600,-0.05872005937943471,7.299150592242115e-05,0.00014417330508643516,-0.08761253638384565,-0.029728870970560317,0.0587189165443288,7.301519243294996e-05,0.0001442200908386367,0.02972772519484999,0.08761139839722526
PF3D7_0813700,-0.05876651537614065,7.203478092939173e-05,0.00014239565399157823,-0.08765879522683985,-0.02977544656668578,0.05876067392421317,7.215442605156138e-05,0.00014267820755816592,0.02976959006921478,0.08765297857218715
PF3D7_1336700,-0.05877930921635533,7.177339137722019e-05,0.00014193485079679594,-0.08767153474963797,-0.02978827336632601,0.058759537780117194,7.217771846785879e-05,0.00014267820755816592,0.029768450999038965,0.08765184725085456
PF3D7_0404700,-0.05883081522005662,7.073012289816468e-05,0.0001400372729096207,-0.0877228219842886,-0.029839912156124433,0.0588335247364756,7.067563983607412e-05,0.00013992940289438106,0.029842628662151663,0.08772551998793782
PF3D7_1236700,-0.05883818966583129,7.058193022121521e-05,0.00013979901648787654,-0.08773016509495613,-0.029847305626403007,0.05884052832602436,7.053499518466662e-05,0.00013970605399835903,0.02984965032050521,0.08773249381718151
PF3D7_1148000,-0.05896112599975897,6.815430393203871e-05,0.00013531109629545188,-0.08785257859179886,-0.029970559577211994,0.05895381998625335,6.829634042819899e-05,0.00013559309043082704,0.02996323466333485,0.08784530367449482
PF3D7_1470000,-0.05897345586778564,6.791523188686454e-05,0.00013488980959247058,-0.0878648559738664,-0.029982921349187112,0.05897953183836327,6.779771278270337e-05,0.00013465639907257152,0.029989013044804908,0.08787090607693679
PF3D7_0606500,-0.059033097250912756,6.67699606623814e-05,0.0001326676296771545,-0.0879242433507799,-0.030042717181598583,0.059031077431693446,6.680844580879846e-05,0.00013274409719491665,0.030040692128394473,0.08792223213711253
PF3D7_1010800,-0.05906750634527915,6.611755099928112e-05,0.0001314754312461933,-0.08795850580710261,-0.030077215477276164,0.05906775153272782,6.611292386242419e-05,0.00013146623013688866,0.030077461300590722,0.0879587499494134
PF3D7_0315800,-0.05912742401838978,6.49958584228807e-05,0.00012939873598748043,-0.08801816797146673,-0.03013728864437457,0.05912298320991016,6.507837122772676e-05,0.00012956300880284037,0.030132836304246013,0.08801374610717319
PF3D7_0404300,-0.05920072751458464,6.364805583858682e-05,0.0001267657112118521,-0.08809115859542799,-0.03021078265730832,0.05919852383239957,6.368818563852599e-05,0.00012684563639673094,0.03020857324315461,0.08808896432346977
PF3D7_0817100,-0.05937143472468373,6.061110600725436e-05,0.00012095711373773742,-0.08826113599460034,-0.030381934752625052,0.05937013046567855,6.0633780443372594e-05,0.00012100236343748988,0.030380627088106574,0.08825983731796797
PF3D7_0514200,-0.05947551408386301,5.882734317283432e-05,0.00011753759370400296,-0.08836476956598278,-0.030486286190358845,0.05946860277982706,5.894423516799047e-05,0.00011777114502712747,0.030479356799582687,0.08835788788350427
PF3D7_1233700,-0.059488261291674574,5.861232295881359e-05,0.00011720129439453602,-0.08837746213256574,-0.03049906676465985,0.05948704244658941,5.8632850256274665e-05,0.00011724234081125201,0.030497844728773482,0.0883762485124965
PF3D7_0718700,-0.05960252144602238,5.671792285471188e-05,0.00011354896482161903,-0.08849123208895192,-0.03061362642428224,0.05959747993865758,5.680027252716179e-05,0.00011371382840599323,0.030608571685768034,0.0884862122265151
PF3D7_0203100,-0.059737074734790056,5.4561398008810596e-05,0.00010936248267021581,-0.08862520715188615,-0.030748533388379583,0.05975025829545005,5.4354329806272436e-05,0.00010894743662047977,0.030761751659037807,0.08863833400162836
PF3D7_0937000,-0.05977046218786088,5.403844004793402e-05,0.00010840085155898516,-0.08865845096471671,-0.030782008764422688,0.059770969311656694,5.4030533532086705e-05,0.00010838499112611638,0.030782517224186564,0.08865895590625711
PF3D7_1335300,-0.05992810172442701,5.163275970442153e-05,0.00010361648178988071,-0.08881541143170156,-0.030940064309466865,0.0599283667267655,5.1628802371399216e-05,0.00010360854022473118,0.03094033001236332,0.08881567529127188
PF3D7_1136700.1,-0.05994543298288073,5.1374552744686705e-05,0.00010313955209023303,-0.0888326679441244,-0.030957441393318175,0.059944799749609194,5.138396529967296e-05,0.00010315844873562342,0.030956806485412807,0.0888320374421585
PF3D7_1249700,-0.05996591482227523,5.107098433115079e-05,0.00010257113659785747,-0.08885306142734618,-0.030977977411119312,0.059961476203442124,5.113662605358564e-05,0.00010270297165384006,0.030973527049208093,0.08884864195823232
PF3D7_1006800,-0.06027116666655407,4.674335656980625e-05,9.406772518999903e-05,-0.08915699358198836,-0.031284039605640995,0.06026263979161356,4.685937571683911e-05,9.430120558252426e-05,0.031275490020652476,0.08914850364416257
PF3D7_0210500,-0.06040678847994932,4.493425583554745e-05,9.053594140450127e-05,-0.08929202733817343,-0.03142002319759656,0.0603965584861236,4.506836830404084e-05,9.080615837735085e-05,0.03140976587728746,0.08928184173870565
PF3D7_0417500.1,-0.060523419442784485,4.3431759745856645e-05,8.754377596966045e-05,-0.08940815173904143,-0.03153696613807981,0.06052384928022049,4.342631152029424e-05,8.753279418488225e-05,0.03153739712676125,0.08940857970811687
PF3D7_0920400,-0.06054903099420202,4.310825980338025e-05,8.699652430766605e-05,-0.08943365194693514,-0.031562646304433443,0.060541913708658746,4.319792837422308e-05,8.716579252798436e-05,0.03155550994740063,0.08942656560684104
PF3D7_1012900,-0.060649458270069755,4.186167211401325e-05,8.458282300331422e-05,-0.08953364226042951,-0.031663343000446986,0.06063908823440002,4.1988793261154814e-05,8.480553455844507e-05,0.031652945117437714,0.08952331737208197
PF3D7_1476800,-0.060656802968343144,4.1771857975392674e-05,8.443534239971641e-05,-0.08954095497883176,-0.03167070742571766,0.06066184924023727,4.1710255932458784e-05,8.431082340918672e-05,0.0316757672531297,0.08954597927672844
PF3D7_0316200,-0.06066534929604027,4.166757983741622e-05,8.425849444157615e-05,-0.08954946409067054,-0.03167927671180939,0.06067074126698968,4.1601916694749274e-05,8.412571309063118e-05,0.031684683169651624,0.08955483257956147
PF3D7_0607500,-0.060724005287329616,4.0958521757886966e-05,8.285804945700712e-05,-0.08960786454466595,-0.03173809038838389,0.06071966678169864,4.101057299053353e-05,8.296334777891486e-05,0.0317337402126454,0.08960354494671939
PF3D7_1402000,-0.060843939751049195,3.954417022477081e-05,8.006139183466102e-05,-0.08972727589059815,-0.03185834789753589,0.06083750175070835,3.9618899787431296e-05,8.021268980763118e-05,0.03185189253502078,0.08972086599195471
PF3D7_0304800,-0.06094130185704905,3.8430207627535475e-05,7.783745443204219e-05,-0.08982421272193243,-0.03195597286712536,0.060939288396586855,3.845293996099173e-05,7.78834970396358e-05,0.031953953965010974,0.08982220806174453
PF3D7_1333900,-0.06104655532228837,3.7259473155910106e-05,7.549668783589536e-05,-0.08992900582774285,-0.03206151112360378,0.0610471281989853,3.725319464757929e-05,7.548396606225291e-05,0.03206208555213953,0.08992957619703187
PF3D7_1351300,-0.06104929205736316,3.7229488648458765e-05,7.546639883950507e-05,-0.08993173058430799,-0.032064255272264634,0.06105269945458691,3.719218816339487e-05,7.539078852668775e-05,0.03206767190045276,0.08993512306697363
PF3D7_0602400,-0.0610918591649913,3.6766048160432944e-05,7.458722543137144e-05,-0.08997411132284014,-0.03210693774687892,0.06108432772046678,3.684764454210685e-05,7.475275988554336e-05,0.032099385882650724,0.08996661286041811
PF3D7_0809900,-0.061184590060744455,3.577534346968017e-05,7.260673225811759e-05,-0.09006643585816657,-0.03219992033142165,0.061165876288984546,3.5973211348537496e-05,7.300830883878273e-05,0.03218115572661848,0.09004780413288724
PF3D7_1138800,-0.06122140779322708,3.538906695992455e-05,7.185183133974973e-05,-0.09010309211226032,-0.03223683813317893,0.06120558632238342,3.5554571732898694e-05,7.21878622683732e-05,0.03222097365045478,0.09008734004217715
PF3D7_1407800,-0.0612946699457979,3.463217592281547e-05,7.040052286618503e-05,-0.09017603271258694,-0.03231029964491859,0.061268609687023246,3.4899633173345486e-05,7.094421178494168e-05,0.032284168435722994,0.0901500868694487
PF3D7_0802500,-0.06139794268024849,3.359129667447552e-05,6.831228444456752e-05,-0.09027885165023453,-0.03241385393445453,0.06139185983493445,3.3651772851157746e-05,6.843527064017858e-05,0.032407754488077575,0.09027279555097266
PF3D7_0410300,-0.06146617316325938,3.291997562029425e-05,6.697420252868133e-05,-0.0903467819799181,-0.032482270777345196,0.061468176866658224,3.290045501506594e-05,6.696163167908191e-05,0.032484279957622236,0.09034877686474564
PF3D7_0618200,-0.061554094361419204,3.207368843246336e-05,6.533191649453475e-05,-0.09043431600689478,-0.032570432517723465,0.061555520046663356,3.206013722520074e-05,6.530431360928673e-05,0.032571862107193504,0.09043573541029226
PF3D7_1466900,-0.061644449934487734,3.1225519415256804e-05,6.368178868150098e-05,-0.09052427322380517,-0.03266103576311495,0.06164091202795997,3.12583251833248e-05,6.374869325278633e-05,0.03265748814992321,0.09052075092392807
PF3D7_0113000,-0.061775894624031345,3.0029597223007874e-05,6.131755429710192e-05,-0.09065513756362396,-0.0327928416042976,0.06176999922054113,3.0082290129995665e-05,6.142514815396593e-05,0.032786929981262904,0.09064926821066341
PF3D7_0302900,-0.06181279454726097,2.9701773663061803e-05,6.069755782365928e-05,-0.09069187438839224,-0.032829843093357305,0.061798393590420185,2.9829306984836028e-05,6.095818068277362e-05,0.03281540248890187,0.09067753709344456
PF3D7_1014500,-0.0618717156572929,2.9185350140901376e-05,5.966650605180611e-05,-0.09075053490288977,-0.03288892654652904,0.06186639401776381,2.923163973308122e-05,5.9761140456348123e-05,0.032883590236163183,0.09074523680807256
PF3D7_0604200,-0.06201196838470014,2.7990188870168296e-05,5.733990119974477e-05,-0.09089016651608652,-0.03302956652203066,0.062010919343638886,2.799895308248537e-05,5.735785531469146e-05,0.03302851458022952,0.09088912212495567
PF3D7_1371500,-0.062013260612157825,2.7979396541029462e-05,5.733990119974477e-05,-0.0908914530155898,-0.033030862322759674,0.06201261266949983,2.7984807485907737e-05,5.735228614608858e-05,0.03303021258839648,0.090890807945028
PF3D7_0605800,-0.06205719001342115,2.7614853637454225e-05,5.664035570346659e-05,-0.09093518763713784,-0.033074913255695136,0.062053043958849155,2.7649065316117727e-05,5.673371170138793e-05,0.03307075572615814,0.09093105997062556
PF3D7_1347500,-0.06206551642540167,2.7546268715961565e-05,5.6522781146938304e-05,-0.09094347711786609,-0.033083262715574886,0.062050823252753344,2.7667406307129917e-05,5.674814558867391e-05,0.033068528874264175,0.09092884911311802
PF3D7_0501000,-0.06222386864091211,2.627232780067258e-05,5.3974954249519316e-05,-0.09110112621079437,-0.033242054027494236,0.06221956906192541,2.630616565352344e-05,5.404447213059113e-05,0.033237742506838384,0.09109684574210666
PF3D7_0627900,-0.06236179875001399,2.520850792345593e-05,5.185307429009234e-05,-0.09123844269703624,-0.033380367796629645,0.06235957856834704,2.5225302562497686e-05,5.188762031195733e-05,0.033378141430617105,0.09123623240119934
PF3D7_1411700,-0.06236881215142709,2.5155524621439043e-05,5.1765304663797686e-05,-0.09124542486792216,-0.0333874007358551,0.062365796528518876,2.5178293397164194e-05,5.182132242361259e-05,0.03338437671172502,0.09124242267386648
PF3D7_1420600,-0.06237014397367843,2.5145475233511385e-05,5.1765304663797686e-05,-0.0912467507592766,-0.03338873626859812,0.06236520701938371,2.5182746641002413e-05,5.182132242361259e-05,0.03338378556033875,0.09124183578980963
PF3D7_1239800,-0.06264333409980817,2.3162858549592127e-05,4.778232102770361e-05,-0.09151872214538566,-0.033662689697666254,0.06263102577773233,2.3248889708822334e-05,4.795979344372351e-05,0.033650346892015376,0.09150646882515519
PF3D7_0820000,-0.06269416069123858,2.28107937787654e-05,4.707540048339784e-05,-0.09156932151687831,-0.03371365878089492,0.06268205132339914,2.289420785738079e-05,4.724754491619827e-05,0.03370151545089488,0.09155726629741752
PF3D7_1336800,-0.06272706710643969,2.2585579230392496e-05,4.6629791097219224e-05,-0.09160208074465183,-0.033746657529265874,0.06271844600105926,2.2644377511301555e-05,4.675118499762341e-05,0.03373801222753973,0.09159349820674048
PF3D7_1347900,-0.06279438409138317,2.213142812751622e-05,4.572978088596291e-05,-0.09166909643208605,-0.033814163597951453,0.06278780854214946,2.2175403965866855e-05,4.582064738768454e-05,0.03380756956729098,0.09166255032523671
PF3D7_0520200,-0.06283335185716939,2.187251815292517e-05,4.521341376010355e-05,-0.09170788966633475,-0.03385324093943543,0.0628322765949691,2.1879623594379383e-05,4.5228101655761996e-05,0.033852162652454845,0.09170681922126939
PF3D7_1004400,-0.06288322132666467,2.154537719908494e-05,4.4573886299343495e-05,-0.0917575356491308,-0.03390325076901615,0.0628772472177078,2.158432014488241e-05,4.464516214111297e-05,0.03389725983798327,0.09175158832031237
PF3D7_0619200,-0.06300830636381777,2.074518668924935e-05,4.297156087220078e-05,-0.09188205949448382,-0.03402868850270089,0.06299958462182711,2.0800051082302732e-05,4.308520692615659e-05,0.03401994213880347,0.09187337691172238
PF3D7_0912100,-0.06336357428081817,1.862383993139405e-05,3.8657176433278224e-05,-0.09223572858346156,-0.034384963131573555,0.06335429868882377,1.8676498821088275e-05,3.875045373420507e-05,0.03437566116197668,0.09222649482744054
PF3D7_0714600,-0.06336663439214285,1.8606498267211868e-05,3.8637159620660476e-05,-0.09223877489158747,-0.034388031946236707,0.06336459750035228,1.861803962997141e-05,3.866112573555089e-05,0.0343859892612109,0.09223674718763465
PF3D7_0423900,-0.06341696485971961,1.8323471914135452e-05,3.8065192689174596e-05,-0.09228887825672442,-0.034438505638350596,0.06341862497845949,1.8314206668841533e-05,3.805272491161682e-05,0.03444017048377993,0.09229053088214281
PF3D7_0917500,-0.06342068011152256,1.8302742998998127e-05,3.8037874580526546e-05,-0.09229257673867751,-0.03444223146843987,0.0634180401214,1.8317470290190523e-05,3.805272491161682e-05,0.03443958396149728,0.0922899486649861
PF3D7_1207100,-0.06346525979104513,1.8055749740660024e-05,3.754010271266473e-05,-0.09233695513295749,-0.034486938140702514,0.06345311539422961,1.812271924597509e-05,3.7679340470401394e-05,0.03447475913702969,0.09232486558163729
PF3D7_0603000,-0.06352668899976842,1.772059754984157e-05,3.685854915153537e-05,-0.09239810678987273,-0.034548542530904544,0.06352633524087731,1.772251055368348e-05,3.686252816781492e-05,0.03454818776254686,0.09239775462997211
PF3D7_0611400,-0.06368239735448797,1.6897405578956607e-05,3.516089494228159e-05,-0.09255311064146,-0.03470469591531677,0.06367999293236241,1.690983562374458e-05,3.5186759948413787e-05,0.03470228461036228,0.09255071710878982
PF3D7_0202400,-0.06373650163704604,1.661999544810897e-05,3.4612347366829426e-05,-0.09260696980137628,-0.03475895516443308,0.06373683192193573,1.6618315370670648e-05,3.46088484835668e-05,0.03475928639585589,0.09260729858937197
PF3D7_0933900,-0.06385622806223203,1.6021462227688702e-05,3.339357098038605e-05,-0.09272615319836326,-0.034879025119699536,0.06385174726821471,1.6043487700633745e-05,3.3425597662715135e-05,0.03487453145390758,0.09272169274222529
PF3D7_1108800,-0.0638686030506719,1.5960782172925055e-05,3.3280916379688765e-05,-0.09273847201193956,-0.03489143566329641,0.06387089602184554,1.5949562791298664e-05,3.3243710817910297e-05,0.034893735223493996,0.09274075457345879
PF3D7_0902200,-0.06389381190930261,1.5837848658625604e-05,3.3038305244240194e-05,-0.09276356641046128,-0.03491671697832175,0.06388567884398011,1.5877411440586e-05,3.312083458865384e-05,0.03490856053253782,0.0927554702770992
PF3D7_0320600,-0.06390548151412165,1.5781246649281183e-05,3.293391972255395e-05,-0.0927751830173514,-0.0349284201369826,0.06391819423147126,1.5719804528041026e-05,3.280569601922574e-05,0.03494116941650042,0.09278783799049457
PF3D7_0613900,-0.06393649941465612,1.5631733610470352e-05,3.2649051598398126e-05,-0.09280606001076971,-0.034959527262526026,0.06393167530564571,1.5654897895796166e-05,3.2683832170965457e-05,0.034954689272965,0.09280125782021215
PF3D7_1147600,-0.06402637109146728,1.5206115909004474e-05,3.1799789894705605e-05,-0.09289552310792117,-0.03504965777808687,0.0640135843715195,1.526599059457548e-05,3.192500283090598e-05,0.03503683420244037,0.09288279454811958
PF3D7_0313500,-0.0640436794245273,1.5125424880214062e-05,3.1644229876529545e-05,-0.09291275269933497,-0.035067016014880194,0.06404502050009739,1.511918988184023e-05,3.1631185501023805e-05,0.03506836095779609,0.09291408767316267
PF3D7_0914200,-0.06407124674683332,1.4997748671245233e-05,3.139020040908249e-05,-0.0929401945725753,-0.035094662855941795,0.06406225142123576,1.5039296593762907e-05,3.147715996834697e-05,0.035085641578186964,0.09293124018632155
PF3D7_1218500,-0.0640991363433655,1.4869625489764492e-05,3.114801766825041e-05,-0.09296795720885577,-0.03512263294597088,0.0640880822514652,1.4920282047024477e-05,3.1254130047585916e-05,0.03511154694489742,0.0929569534432504
PF3D7_1019000,-0.06414385547110024,1.466636330523984e-05,3.073506364467589e-05,-0.09301247267050931,-0.03516748123446418,0.06412487076892262,1.4752328990441328e-05,3.091521469854907e-05,0.03514844168515098,0.09299357444520488
PF3D7_1444700,-0.06418160935763191,1.4496824679785198e-05,3.0392465776040895e-05,-0.0930500545231838,-0.035205344255139125,0.06418705882231034,1.4472507995143612e-05,3.0341486059994062e-05,0.035210809479308436,0.0930554791493886
PF3D7_0911300,-0.06419493579649327,1.4437427947080507e-05,3.0280589580608887e-05,-0.09306332021756354,-0.035218709236242034,0.06419288776261531,1.444654104582614e-05,3.0299703096114247e-05,0.035216655278440985,0.09306128151968597
PF3D7_0627600,-0.06421909606571492,1.4330335225071333e-05,3.0068542012806447e-05,-0.09308737033347855,-0.03524293940734346,0.06421766221170953,1.4336669726743096e-05,3.008183334386438e-05,0.035241501403878356,0.09308594301774789
PF3D7_1124300,-0.06425840910490173,1.4157693260093526e-05,2.971872123480109e-05,-0.09312650406171218,-0.035282366262089755,0.06425863196008118,1.4156720274029076e-05,2.972911257546106e-05,0.0352825897627165,0.09312672590017121
PF3D7_1013600,-0.06426570858527603,1.4125856847230038e-05,2.966429937918308e-05,-0.09313377023856209,-0.03528968688518877,0.06425178965383041,1.418662288014475e-05,2.977944802820849e-05,0.03527572764066666,0.093119914808906
PF3D7_1308700,-0.06453419131050805,1.30011750845727e-05,2.732533406594237e-05,-0.09340102588788392,-0.03555894942315425,0.06452949071538515,1.3020110036014077e-05,2.7365130766647676e-05,0.03555423513888886,0.09339634681218245
PF3D7_0724700,-0.06469462495178871,1.2370434230599081e-05,2.6021462449026315e-05,-0.09356072429619505,-0.03571985105475487,0.06467787789299498,1.2434884752025901e-05,2.6146077323174695e-05,0.03570305507400812,0.0935440540550136
PF3D7_0314400,-0.06469613011024523,1.236465730800322e-05,2.6020215945018098e-05,-0.09356222254980007,-0.03572136061092196,0.06469723677695259,1.2360411471346492e-05,2.601128099567633e-05,0.035722470511127286,0.09356332413963675
PF3D7_1456100,-0.06476081828481148,1.2118796343586784e-05,2.551352300690523e-05,-0.09362661384651683,-0.03578623791371042,0.06476002914662136,1.2121767331955506e-05,2.5519777784850957e-05,0.035785446466852715,0.0936258283314274
PF3D7_0213300,-0.06477358533483166,1.2070826711584653e-05,2.542319734177229e-05,-0.09363932227531069,-0.035799042319494594,0.06476599870550957,1.209931006782172e-05,2.5483188095005124e-05,0.03579143349091923,0.09363177048191326
PF3D7_1311900,-0.06490458128442438,1.1588986696670932e-05,2.4449400685410428e-05,-0.09376971620010437,-0.03593042210639327,0.0649022199418,1.1597507624922907e-05,2.446737737263055e-05,0.03592805383582535,0.09376736571838774
PF3D7_0422500,-0.06494371481992986,1.1448639756016656e-05,2.4163466331138603e-05,-0.09380866969551195,-0.03596967050317286,0.06492738637258977,1.1507001140239785e-05,2.4286643701792885e-05,0.03595329411915926,0.09379241638055345
PF3D7_1456700,-0.06506634459331291,1.1019272837047044e-05,2.327682254593397e-05,-0.09393073471860977,-0.03609266078745252,0.06505851998040853,1.1046203945198605e-05,2.3333711111511698e-05,0.03608481314528825,0.09392294616653087
PF3D7_1013400,-0.06508764336377372,1.094628281044256e-05,2.313237617920472e-05,-0.09395193531280346,-0.03611402226217289,0.06508685497810984,1.094897633329714e-05,2.3138068301818253e-05,0.03611323155500458,0.09395115056165448
